Type,SKU,Name,Published,Is featured?,Catalog visibility,In stock?,Regular price,Sold individually,Weight (kg),Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global
simple,nuic-blatina-barrique-nuic,Nuić Blatina Barrique,1,0,visible,1,1650,0,1.3,Crveno vino,https://15milja.com/images/wines/nuic-blatina-barrique.png,Vinarija,Nuić,1,1,Region,Hercegovina,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,nuic-merlot-vrhunski-nuic,Nuić Merlot Vrhunski,1,0,visible,1,1410,0,1.3,Crveno vino,https://15milja.com/images/wines/nuic-merlot.png,Vinarija,Nuić,1,1,Region,Hercegovina,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,nuic-trnjak-nuic,Nuić Trnjak,1,0,visible,1,2280,0,1.3,Crveno vino,https://15milja.com/images/wines/nuic-trnjak.png,Vinarija,Nuić,1,1,Region,Hercegovina,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,nuic-zilavka-nuic,Nuić Žilavka,1,0,visible,1,1050,0,1.3,Belo vino,https://15milja.com/images/wines/nuic-zilavka.png,Vinarija,Nuić,1,1,Region,Hercegovina,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,nuic-zilavka-vrhunska-nuic,Nuić Žilavka Vrhunska,1,0,visible,1,1250,0,1.3,Belo vino,https://15milja.com/images/wines/nuic-zilavka-vrhunska.png,Vinarija,Nuić,1,1,Region,Hercegovina,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,tvrdos-metoh-tvrdos,Tvrdoš Metoh,1,0,visible,1,1250,0,1.3,Crveno vino,https://15milja.com/images/wines/tvrdos-metoh.png,Vinarija,Tvrdoš,1,1,Region,Hercegovina,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,tvrdos-vranac-tvrdos,Tvrdoš Vranac,1,0,visible,1,1920,0,1.3,Crveno vino,https://15milja.com/images/wines/tvrdos-vranac.png,Vinarija,Tvrdoš,1,1,Region,Hercegovina,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,tvrdos-zilavka-tvrdos,Tvrdoš Žilavka,1,0,visible,1,2170,0,1.3,Belo vino,https://15milja.com/images/wines/tvrdos-zilavka.png,Vinarija,Tvrdoš,1,1,Region,Hercegovina,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,vukoje-herceg-vranac-vukoje,Vukoje Herceg Vranac,1,0,visible,1,2050,0,1.3,Crveno vino,https://15milja.com/images/wines/vukoje-herceg-vranac.png,Vinarija,Vukoje,1,1,Region,Trebinje,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,vukoje-herceg-zilavka-vukoje,Vukoje Herceg Žilavka,1,0,visible,1,2050,0,1.3,Belo vino,https://15milja.com/images/wines/vukoje-herceg-zilavka.png,Vinarija,Vukoje,1,1,Region,Trebinje,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,vukoje-selekcija-belo-vukoje,Vukoje Selekcija Belo,1,0,visible,1,4510,0,1.3,Belo vino,https://15milja.com/images/wines/vukoje-selekcija-belo.png,Vinarija,Vukoje,1,1,Region,Trebinje,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,vukoje-selekcija-crveno-vukoje,Vukoje Selekcija Crveno,1,0,visible,1,5270,0,1.3,Crveno vino,https://15milja.com/images/wines/vukoje-selekcija-crveno.png,Vinarija,Vukoje,1,1,Region,Trebinje,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,vukoje-shiraz-vukoje,Vukoje Shiraz,1,0,visible,1,1730,0,1.3,Crveno vino,https://15milja.com/images/wines/vukoje-shiraz.png,Vinarija,Vukoje,1,1,Region,Trebinje,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,vukoje-tamjanika-galerija-vukoje,Vukoje Tamjanika Galerija,1,0,visible,1,1450,0,1.3,Belo vino,https://15milja.com/images/wines/vukoje-tamjanika-galerija.png,Vinarija,Vukoje,1,1,Region,Trebinje,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,vukoje-tribunia-belo-vukoje,Vukoje Tribunia Belo,1,0,visible,1,2050,0,1.3,Belo vino,https://15milja.com/images/wines/vukoje-tribunia-belo.png,Vinarija,Vukoje,1,1,Region,Trebinje,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,vukoje-tribunia-crvena-vukoje,Vukoje Tribunia Crvena,1,0,visible,1,2330,0,1.3,Crveno vino,https://15milja.com/images/wines/vukoje-tribunia-crvena.png,Vinarija,Vukoje,1,1,Region,Trebinje,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,vukoje-vranac-reserva-vukoje,Vukoje Vranac Reserva,1,0,visible,1,3950,0,1.3,Crveno vino,https://15milja.com/images/wines/vukoje-vranac-reserva.png,Vinarija,Vukoje,1,1,Region,Trebinje,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,vukoje-zlatna-crvena-vukoje,Vukoje Zlatna Crvena,1,0,visible,1,5040,0,1.3,Crveno vino,https://15milja.com/images/wines/vukoje-zlatna-crvena.png,Vinarija,Vukoje,1,1,Region,Trebinje,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
simple,tikves-alexandria-belo-tikves,Tikveš Alexandria Belo,1,0,visible,1,760,0,1.3,Belo vino,https://15milja.com/images/wines/tikves-alexandria-belo.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,tikves-babuna-belo-tikves,Tikveš Babuna Belo,1,0,visible,1,1660,0,1.3,Belo vino,https://15milja.com/images/wines/tikves-babuna-belo.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,tikves-babuna-crveno-tikves,Tikveš Babuna Crveno,1,0,visible,1,1660,0,1.3,Crveno vino,https://15milja.com/images/wines/tikves-babuna-crveno.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,tikves-barovo-belo-terroir-tikves,Tikveš Barovo Belo Terroir,1,0,visible,1,4480,0,1.3,Belo vino,https://15milja.com/images/wines/tikves-barovo-belo.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,tikves-barovo-crveno-tikves,Tikveš Barovo Crveno,1,0,visible,1,4580,0,1.3,Crveno vino,https://15milja.com/images/wines/tikves-barovo-crveno.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,tikves-bela-voda-tikves,Tikveš Bela Voda,1,0,visible,1,4480,0,1.3,Belo vino,https://15milja.com/images/wines/tikves-bela-voda.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,tikves-lepovo-chardonnay-tikves,Tikveš Lepovo Chardonnay,1,0,visible,1,4210,0,1.3,Belo vino,https://15milja.com/images/wines/tikves-lepovo-chardonnay.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,tikves-lm-cuvee-red-tikves,Tikveš LM Cuvée Red,1,0,visible,1,1220,0,1.3,Crveno vino,https://15milja.com/images/wines/tikves-lm-cuvee-red.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,tikves-lm-cuvee-white-tikves,Tikveš LM Cuvée White,1,0,visible,1,1220,0,1.3,Belo vino,https://15milja.com/images/wines/tikves-lm-cuvee-white.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,tikves-lm-tamjanika-tikves,Tikveš LM Tamjanika,1,0,visible,1,1230,0,1.3,Belo vino,https://15milja.com/images/wines/tikves-lm-tamjanika.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,tikves-lm-vranac-tikves,Tikveš LM Vranac,1,0,visible,1,1220,0,1.3,Crveno vino,https://15milja.com/images/wines/tikves-lm-vranac.png,Vinarija,Tikveš,1,1,Region,Makedonija,1,1,Zemlja,S. Makedonija,1,1,Zapremina,0.75 L,1,1
simple,babich-sauvignon-blanc-babich,Babich Sauvignon Blanc,1,0,visible,1,,1,1.3,Belo vino,https://15milja.com/images/wines/babich-sauvignon.png,Vinarija,Babich,1,1,Region,Marlborough,1,1,Zemlja,Novi Zeland,1,1,Zapremina,0.75 L,1,1
simple,bojkovcanka-dunja-premium-bojkovcanka,Bojkovčanka Dunja Premium,1,0,visible,1,3880,0,1.3,Rakija,https://15milja.com/images/wines/bojkovcanka-dunja-premium.png,Vinarija,Bojkovčanka,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,bojkovcanka-sljiva-premium-bojkovcanka,Bojkovčanka Šljiva Premium,1,0,visible,1,4970,0,1.3,Rakija,https://15milja.com/images/wines/bojkovcanka-sljiva-premium.png,Vinarija,Bojkovčanka,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,bojkovcanka-viljamovka-premium-bojkovcanka,Bojkovčanka Viljamovka Premium,1,0,visible,1,3340,0,1.3,Rakija,https://15milja.com/images/wines/bojkovcanka-viljamovka-premium.png,Vinarija,Bojkovčanka,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,djedova-rakija-sljiva-djedova-rakija,Djedova Rakija Šljiva,1,0,visible,1,2980,0,1.3,Rakija,https://15milja.com/images/wines/djedova-rakija-sljiva.png,Vinarija,Djedova Rakija,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,gorda-sljiva-gorda,Gorda Šljiva,1,0,visible,1,3680,0,1.3,Rakija,https://15milja.com/images/wines/gorda-%C5%A1ljiva-premium-0.7-l.png,Vinarija,Gorda,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,gorda-sljiva-sa-kutijom-gorda,Gorda Šljiva Sa Kutijom,1,0,visible,1,4040,0,1.3,Rakija,https://15milja.com/images/wines/gorda-sljiva-kutija.png,Vinarija,Gorda,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,jelicki-dukat-sljiva-jelicki-dukat,Jelički Dukat Šljiva,1,0,visible,1,4920,0,1.3,Rakija,https://15milja.com/images/wines/jelicki-dukat-sljiva.png,Vinarija,Jelički Dukat,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,limit-brusnica-badem-limit,Limit Brusnica & Badem,1,0,visible,1,1250,0,1.3,Rakija,,Vinarija,Limit,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,limit-cokolada-narandza-limit,Limit Čokolada & Narandža,1,0,visible,1,1250,0,1.3,Rakija,https://15milja.com/images/wines/limit-cokolada-narandza.png,Vinarija,Limit,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,limit-dunja-limit,Limit Dunja,1,0,visible,1,2420,0,1.3,Rakija,https://15milja.com/images/wines/limit-dunja.png,Vinarija,Limit,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,limit-kruska-viljamovka-limit,Limit Kruška & Viljamovka,1,0,visible,1,2270,0,1.3,Rakija,,Vinarija,Limit,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,limit-nana-ananas-limit,Limit Nana & Ananas,1,0,visible,1,1250,0,1.3,Rakija,,Vinarija,Limit,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,limit-sljiva-limit,Limit Šljiva,1,0,visible,1,1640,0,1.3,Rakija,https://15milja.com/images/wines/limit-sljiva.png,Vinarija,Limit,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,manastir-kovilj-sljiva-manastir-kovilj,Manastir Kovilj Šljiva,1,0,visible,1,3800,0,1.3,Rakija,https://15milja.com/images/wines/manastir-kovilj-sljiva.png,Vinarija,Manastir Kovilj,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,momirovic-vizantija-sljiva-momirovic,Momirović Vizantija Šljiva,1,0,visible,1,2930,0,1.3,Rakija,https://15milja.com/images/wines/momirovic-vizantija-sljiva.png,Vinarija,Momirović,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,ornament-dunja-ornament,Ornament Dunja,1,0,visible,1,4240,0,1.3,Rakija,https://15milja.com/images/wines/ornament-dunja.png,Vinarija,Ornament,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,ornament-dunja-lux-ornament,Ornament Dunja LUX,1,0,visible,1,4550,0,1.3,Rakija,https://15milja.com/images/wines/ornament-dunja-lux.png,Vinarija,Ornament,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,ornament-sljiva-ornament,Ornament Šljiva,1,0,visible,1,3320,0,1.3,Rakija,https://15milja.com/images/wines/ornament-sljiva.png,Vinarija,Ornament,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,ornament-sljiva-lux-ornament,Ornament Šljiva LUX,1,0,visible,1,3620,0,1.3,Rakija,https://15milja.com/images/wines/ornament-sljiva-lux.png,Vinarija,Ornament,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,srpska-trojka-dunja-srpska-trojka,Srpska Trojka Dunja,1,0,visible,1,3460,0,1.3,Rakija,https://15milja.com/images/wines/srpska-trojka-dunja.png,Vinarija,Srpska Trojka,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,srpska-trojka-kajsija-srpska-trojka,Srpska Trojka Kajsija,1,0,visible,1,3270,0,1.3,Rakija,https://15milja.com/images/wines/srpska-trojka-kajsija.png,Vinarija,Srpska Trojka,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,srpska-trojka-sljiva-srpska-trojka,Srpska Trojka Šljiva,1,0,visible,1,2900,0,1.3,Rakija,https://15milja.com/images/wines/srpska-trojka-sljiva.png,Vinarija,Srpska Trojka,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,srpska-trojka-medena-kapljica-srpska-trojka,Srpska Trojka Medena Kapljica,1,0,visible,1,2440,0,1.3,Rakija,https://15milja.com/images/wines/srpska-trojka-medena-kapljica.png,Vinarija,Srpska Trojka,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,uteha-nasa-uteha,Uteha Naša,1,0,visible,1,7890,0,1.3,Rakija,https://15milja.com/images/wines/uteha-na%C5%A1a.png,Vinarija,Uteha,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,zaric-kraljica-zaric,Zarić Kraljica,1,0,visible,1,3260,0,1.3,Rakija,https://15milja.com/images/wines/zaric-kraljica.png,Vinarija,Zarić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,zaric-kraljica-sa-kutijom-zaric,Zarić Kraljica Sa Kutijom,1,0,visible,1,3530,0,1.3,Rakija,https://15milja.com/images/wines/zaric-kraljica-kutija.png,Vinarija,Zarić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,zaric-magija-zaric,Zarić Magija,1,0,visible,1,3620,0,1.3,Rakija,https://15milja.com/images/wines/zaric-magija.png,Vinarija,Zarić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,zaric-magija-sa-kutijom-zaric,Zarić Magija Sa Kutijom,1,0,visible,1,3890,0,1.3,Rakija,https://15milja.com/images/wines/zaric-magija-kutija.png,Vinarija,Zarić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,zaric-medena-zaric,Zarić Medena,1,0,visible,1,2520,0,1.3,Rakija,https://15milja.com/images/wines/zaric-medena.png,Vinarija,Zarić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,zaric-nostalgija-zaric,Zarić Nostalgija,1,0,visible,1,3330,0,1.3,Rakija,https://15milja.com/images/wines/zaric-nostalgija.png,Vinarija,Zarić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,zaric-nostalgija-sa-kutijom-zaric,Zarić Nostalgija Sa Kutijom,1,0,visible,1,3600,0,1.3,Rakija,https://15milja.com/images/wines/zaric-nostalgija-kutija.png,Vinarija,Zarić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,zaric-opsesija-sa-kutijom-zaric,Zarić Opsesija Sa Kutijom,1,0,visible,1,13900,0,1.3,Rakija,https://15milja.com/images/wines/zaric-opsesija-kutija.png,Vinarija,Zarić,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,chivas-regal-12yo-4-5l-chivas-regal,Chivas Regal 12YO 4.5L,1,0,visible,1,23200,0,1.3,Žestoko,https://15milja.com/images/wines/chivas-regal-12-45l.png,Vinarija,Chivas Regal,1,1,Region,Škotska,1,1,Zemlja,Import,1,1,Zapremina,0.75 L,1,1
simple,johnnie-walker-blue-0-7l-johnnie-walker,Johnnie Walker Blue 0.7L,1,0,visible,1,33600,0,1.3,Žestoko,https://15milja.com/images/wines/johnnie-walker-blue.png,Vinarija,Johnnie Walker,1,1,Region,Škotska,1,1,Zemlja,Import,1,1,Zapremina,0.75 L,1,1
simple,proper-twelve-whiskey-0-7l-proper-twelve,Proper Twelve Whiskey 0.7L,1,0,visible,1,4600,0,1.3,Žestoko,https://15milja.com/images/wines/proper-twelve.png,Vinarija,Proper Twelve,1,1,Region,Irska,1,1,Zemlja,Import,1,1,Zapremina,0.75 L,1,1
simple,taylor-s-fine-tawny-port-0-75l-taylor-s,Taylor's Fine Tawny Port 0.75L,1,0,visible,1,1640,0,1.3,Žestoko,https://15milja.com/images/wines/taylors-fine-tawny.png,Vinarija,Taylor's,1,1,Region,Portugal,1,1,Zemlja,Import,1,1,Zapremina,0.75 L,1,1
simple,tullamore-dew-0-7l-tullamore-dew,Tullamore Dew 0.7L,1,0,visible,1,2780,0,1.3,Žestoko,https://15milja.com/images/wines/tullamore-dew.png,Vinarija,Tullamore Dew,1,1,Region,Irska,1,1,Zemlja,Import,1,1,Zapremina,0.75 L,1,1
simple,portofino-gin-0-5l-portofino,Portofino Gin 0.5L,1,0,visible,1,6520,0,1.3,Žestoko,https://15milja.com/images/wines/portofino-gin.png,Vinarija,Portofino,1,1,Region,Italija,1,1,Zemlja,Import,1,1,Zapremina,0.75 L,1,1
simple,sinner-gin-0-7l-sinner,Sinner Gin 0.7L,1,0,visible,1,1560,0,1.3,Žestoko,https://15milja.com/images/wines/sinner-gin.png,Vinarija,Sinner,1,1,Region,Srbija,1,1,Zemlja,Import,1,1,Zapremina,0.75 L,1,1
simple,twin-tigers-gin-0-7l-twin-tigers,Twin Tigers Gin 0.7L,1,0,visible,1,2810,0,1.3,Žestoko,https://15milja.com/images/wines/twin-tigers-gin.png,Vinarija,Twin Tigers,1,1,Region,Srbija,1,1,Zemlja,Import,1,1,Zapremina,0.75 L,1,1
simple,xiro-gin-0-7l-xiro,XiRo Gin 0.7L,1,0,visible,1,1880,0,1.3,Žestoko,https://15milja.com/images/wines/xiro-ginger-gin.png,Vinarija,XiRo,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,xiro-gin-jagoda-0-7l-xiro,XiRo Gin Jagoda 0.7L,1,0,visible,1,1880,0,1.3,Žestoko,https://15milja.com/images/wines/xiro-jagoda-gin.png,Vinarija,XiRo,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,xiro-gin-lavanda-0-7l-xiro,XiRo Gin Lavanda 0.7L,1,0,visible,1,1880,0,1.3,Žestoko,https://15milja.com/images/wines/xiro-lavanda-gin.png,Vinarija,XiRo,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,xiro-gin-malina-0-7l-xiro,XiRo Gin Malina 0.7L,1,0,visible,1,1880,0,1.3,Žestoko,https://15milja.com/images/wines/xiro-malina-gin.png,Vinarija,XiRo,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,xiro-gin-zova-0-7l-xiro,XiRo Gin Zova 0.7L,1,0,visible,1,1880,0,1.3,Žestoko,https://15milja.com/images/wines/xiro-zova-gin.png,Vinarija,XiRo,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,xiro-plavi-gin-0-7l-xiro,XiRo Plavi Gin 0.7L,1,0,visible,1,1880,0,1.3,Žestoko,https://15milja.com/images/wines/xiro-gin.png,Vinarija,XiRo,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,con-te-apple-spirit-box-0-7l-con-te,Con Te Apple Spirit Box 0.7L,1,0,visible,1,4390,0,1.3,Žestoko,https://15milja.com/images/wines/con-te-apple-spirit-box.png,Vinarija,Con Te,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,srpska-trojka-liker-malina-1l-srpska-trojka,Srpska Trojka Liker Malina 1L,1,0,visible,1,2390,0,1.3,Žestoko,https://15milja.com/images/wines/srpska-trojka-liker-malina.png,Vinarija,Srpska Trojka,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,viola-verde-liker-0-7l-viola-verde,Viola Verde Liker 0.7L,1,0,visible,1,1890,0,1.3,Žestoko,https://15milja.com/images/wines/viola-verde-liker.png,Vinarija,Viola Verde,1,1,Region,Srbija,1,1,Zemlja,Srbija,1,1,Zapremina,0.75 L,1,1
simple,maslinovo-ulje-salvela-aurum-0-25l-salvela,Maslinovo Ulje Salvela Aurum 0.25L,1,0,visible,1,1790,0,1.3,Delikatesi,https://15milja.com/images/wines/salvela-aurum-extra-devi%C4%8Dansko-maslinovo-ulje-2.png,Vinarija,Salvela,1,1,Region,Istra,1,1,Zemlja,Hrvatska,1,1,Zapremina,0.75 L,1,1
simple,maslinovo-ulje-salvela-bjelica-0-25l-salvela,Maslinovo Ulje Salvela Bjelica 0.25L,1,0,visible,1,1790,0,1.3,Delikatesi,https://15milja.com/images/wines/salvela-bjelica-extra-devi%C4%8Dansko-maslinovo-ulje-2.png,Vinarija,Salvela,1,1,Region,Istra,1,1,Zemlja,Hrvatska,1,1,Zapremina,0.75 L,1,1
simple,maslinovo-ulje-salvela-buza-0-25l-salvela,Maslinovo Ulje Salvela Buža 0.25L,1,0,visible,1,1790,0,1.3,Delikatesi,https://15milja.com/images/wines/salvela-bu%C5%BEa-extra-devi%C4%8Dansko-maslinovo-ulje-2.png,Vinarija,Salvela,1,1,Region,Istra,1,1,Zemlja,Hrvatska,1,1,Zapremina,0.75 L,1,1
simple,njeguski-prsut-list-100g-njeguski,Njeguški Pršut list 100g,1,0,visible,1,290,0,1.3,Delikatesi,https://15milja.com/images/wines/njegusski-prsut.png,Vinarija,Njeguški,1,1,Region,Crna Gora,1,1,Zemlja,Crna Gora,1,1,Zapremina,0.75 L,1,1
